GENDER,AGE_GRP,INCOME,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,MVMN,WEEKEND_INCLUDED,SEASON,TOTAL_COST,TRAVEL_COMPANIONS_NUM,TRAVEL_DAY,TOTAL_AMT,TOTAL_LODGE,TOTAL_MVMN,lat_start,lon_start,lat_dest,lon_dest
남,30,1,인천,서울,자가용,0,가을,30000.0,0.0,3.0,30000.0,0.0,0.0,37.4560044656444,126.705258070068,37.566826004661,126.978652258309
남,30,1,전북,전북,자가용,1,가을,90000.0,1.0,2.0,40000.0,0.0,50000.0,35.8201963639272,127.108976712011,35.8201963639272,127.108976712011
남,30,1,제주,제주,자가용,1,가을,175980.0,1.2,2.7,114480.0,59500.0,2000.0,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,1,충남,서울,대중교통 등,1,가을,85500.0,1.0,2.0,38000.0,0.0,47500.0,36.6588292532864,126.672776193822,37.566826004661,126.978652258309
남,30,1,충북,강원,자가용,1,여름,282800.0,1.0,4.0,93500.0,120000.0,69300.0,36.6353581959954,127.491457326501,37.8853257858209,127.729829010354
남,30,2,경기,경기,자가용,1,가을,0.0,0.0,2.0,0.0,0.0,0.0,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,2,경기,서울,대중교통 등,1,가을,101262.5,0.25,3.5,97512.5,0.0,3750.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,2,경기,인천,자가용,1,가을,365950.0,1.5,3.0,125150.0,184500.0,56300.0,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,30,2,경기,전북,대중교통 등,0,가을,141263.0,0.0,3.0,42000.0,51263.0,48000.0,37.2749769872425,127.00892996953,35.8201963639272,127.108976712011
남,30,2,경기,전북,대중교통 등,1,가을,177690.0,0.0,4.0,127690.0,50000.0,0.0,37.2749769872425,127.00892996953,35.8201963639272,127.108976712011
남,30,2,경기,제주,대중교통 등,1,가을,663000.0,1.0,5.0,397500.0,0.0,265500.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,2,경기,제주,렌탈,1,가을,869980.0,1.0,4.0,167300.0,540000.0,162680.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,2,경기,충남,자가용,0,가을,69800.0,2.0,2.0,30000.0,0.0,39800.0,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,30,2,경기,충남,자가용,1,여름,273800.0,4.0,3.0,201800.0,0.0,72000.0,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,30,2,경기,충북,대중교통 등,1,여름,197770.0,2.0,5.0,162770.0,0.0,35000.0,37.2749769872425,127.00892996953,36.6353581959954,127.491457326501
남,30,2,경남,서울,대중교통 등,1,여름,449200.0,0.0,3.0,436900.0,0.0,12300.0,35.2377742104522,128.69189688916,37.566826004661,126.978652258309
남,30,2,대구,강원,자가용,1,가을,98300.0,0.0,2.0,0.0,0.0,98300.0,35.8713802646197,128.601805491072,37.8853257858209,127.729829010354
남,30,2,대구,전북,자가용,1,가을,191000.0,0.0,3.0,128000.0,45000.0,18000.0,35.8713802646197,128.601805491072,35.8201963639272,127.108976712011
남,30,2,서울,경기,대중교통 등,0,가을,18600.0,0.0,2.0,13000.0,0.0,5600.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,2,서울,경기,대중교통 등,1,가을,151460.0,0.0,4.0,32500.0,105500.0,13460.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,2,서울,경기,자가용,0,가을,99427.5,0.25,2.0,78970.0,0.0,20457.5,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,2,서울,경기,자가용,1,가을,205200.0,1.0,3.0,68800.0,0.0,136400.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,2,서울,부산,대중교통 등,0,여름,194000.0,0.0,4.0,33500.0,63000.0,97500.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
남,30,2,서울,인천,대중교통 등,0,가을,17000.0,0.0,2.0,7000.0,0.0,10000.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
남,30,2,서울,인천,대중교통 등,1,가을,159650.0,0.0,3.0,41100.0,110000.0,8550.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
남,30,2,서울,전남,대중교통 등,0,여름,227420.0,1.0,4.0,52700.0,80200.0,94520.0,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
남,30,2,서울,전북,대중교통 등,1,가을,479074.0,0.0,5.0,104900.0,357874.0,16300.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
남,30,2,서울,제주,대중교통 등,0,가을,316340.0,0.0,4.0,75090.0,109250.0,132000.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,30,2,서울,제주,렌탈,0,가을,1170578.0,1.0,5.0,434640.0,346588.0,389350.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,30,2,서울,제주,렌탈,1,가을,1792250.0,3.0,5.0,538050.0,283000.0,971200.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,30,2,서울,충남,대중교통 등,1,가을,165650.0,0.0,3.0,162900.0,0.0,2750.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
남,30,2,서울,충남,자가용,1,가을,157000.0,1.0,3.0,97000.0,0.0,60000.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
남,30,2,서울,충북,자가용,0,가을,232800.0,0.0,3.0,144700.0,0.0,88100.0,37.566826004661,126.978652258309,36.6353581959954,127.491457326501
남,30,2,인천,서울,자가용,1,가을,461360.0,0.0,3.0,27900.0,418660.0,14800.0,37.4560044656444,126.705258070068,37.566826004661,126.978652258309
남,30,2,인천,전북,대중교통 등,0,가을,120900.0,0.0,3.0,42600.0,40500.0,37800.0,37.4560044656444,126.705258070068,35.8201963639272,127.108976712011
남,30,2,전남,경기,자가용,0,여름,215900.0,1.0,4.0,124300.0,0.0,91600.0,34.8160821478848,126.462788333376,37.2749769872425,127.00892996953
남,30,2,전북,인천,자가용,1,가을,233500.0,1.0,3.0,128000.0,0.0,105500.0,35.8201963639272,127.108976712011,37.4560044656444,126.705258070068
남,30,2,제주,제주,대중교통 등,1,가을,10800.0,0.0,2.0,8500.0,0.0,2300.0,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,2,제주,제주,렌탈,1,가을,241000.0,0.0,4.0,114000.0,30000.0,97000.0,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,2,제주,제주,자가용,1,가을,217051.632653061,0.26530612244898,3.63265306122449,108898.979591837,93551.0204081633,14601.6326530612,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,2,충북,강원,자가용,1,여름,442300.0,1.0,4.0,126800.0,269000.0,46500.0,36.6353581959954,127.491457326501,37.8853257858209,127.729829010354
남,30,2,충북,경기,자가용,1,가을,52500.0,0.0,4.0,0.0,0.0,52500.0,36.6353581959954,127.491457326501,37.2749769872425,127.00892996953
남,30,3,강원,전남,대중교통 등,1,가을,123300.0,0.0,3.0,49000.0,30000.0,44300.0,37.8853257858209,127.729829010354,34.8160821478848,126.462788333376
남,30,3,강원,충북,자가용,0,가을,25000.0,2.0,2.0,0.0,0.0,25000.0,37.8853257858209,127.729829010354,36.6353581959954,127.491457326501
남,30,3,강원,충북,자가용,1,가을,188800.0,1.0,3.0,48800.0,80000.0,60000.0,37.8853257858209,127.729829010354,36.6353581959954,127.491457326501
남,30,3,경기,강원,렌탈,1,가을,524852.0,1.0,3.0,117250.0,97000.0,310602.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,3,경기,강원,자가용,1,여름,1138030.0,2.0,4.0,314500.0,723530.0,100000.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,3,경기,경기,대중교통 등,1,가을,89000.0,0.0,2.0,85400.0,0.0,3600.0,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,3,경기,경기,자가용,1,가을,112024.666666667,1.0,2.0,66926.6666666667,0.0,45098.0,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,3,경기,경남,자가용,0,여름,548080.0,1.0,5.0,220700.0,117000.0,210380.0,37.2749769872425,127.00892996953,35.2377742104522,128.69189688916
남,30,3,경기,경북,자가용,1,여름,320400.0,2.0,9.0,193400.0,100000.0,27000.0,37.2749769872425,127.00892996953,36.5759962255808,128.505799255401
남,30,3,경기,대전,대중교통 등,0,가을,69500.0,1.0,3.0,54500.0,0.0,15000.0,37.2749769872425,127.00892996953,36.3505388992836,127.38483484675
남,30,3,경기,부산,대중교통 등,1,가을,96650.0,1.0,3.0,43000.0,50000.0,3650.0,37.2749769872425,127.00892996953,35.1798200522868,129.075087492149
남,30,3,경기,서울,대중교통 등,0,가을,13450.0,0.0,2.0,9000.0,0.0,4450.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,3,경기,서울,대중교통 등,1,가을,407000.0,1.0,3.71428571428571,98025.0,287742.857142857,21232.1428571429,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,3,경기,인천,대중교통 등,1,여름,520950.0,4.0,3.0,227950.0,265000.0,28000.0,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,30,3,경기,전남,자가용,0,가을,284500.0,0.0,4.0,145500.0,59000.0,80000.0,37.2749769872425,127.00892996953,34.8160821478848,126.462788333376
남,30,3,경기,전남,자가용,1,여름,811220.0,3.0,4.0,170020.0,610000.0,31200.0,37.2749769872425,127.00892996953,34.8160821478848,126.462788333376
남,30,3,경기,제주,대중교통 등,1,가을,545951.636363636,0.545454545454545,6.63636363636364,220468.181818182,107374.363636364,218109.090909091,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,3,경기,제주,렌탈,1,가을,1213570.0,5.0,6.0,464990.0,43920.0,704660.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,3,경기,충남,자가용,0,가을,203400.0,1.0,3.0,88400.0,54000.0,61000.0,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,30,3,경남,경북,자가용,1,여름,529600.0,1.0,4.0,339100.0,180000.0,10500.0,35.2377742104522,128.69189688916,36.5759962255808,128.505799255401
남,30,3,경남,대전,대중교통 등,1,가을,125050.0,1.0,3.0,64800.0,0.0,60250.0,35.2377742104522,128.69189688916,36.3505388992836,127.38483484675
남,30,3,경남,울산,자가용,1,가을,30000.0,0.0,2.0,0.0,0.0,30000.0,35.2377742104522,128.69189688916,35.5395955247058,129.311603446508
남,30,3,광주,강원,자가용,1,여름,837490.0,1.0,5.0,565490.0,110000.0,162000.0,37.4293941934866,127.255138719721,37.8853257858209,127.729829010354
남,30,3,광주,경기,대중교통 등,1,여름,150850.0,3.0,2.0,39000.0,35000.0,76850.0,37.4293941934866,127.255138719721,37.2749769872425,127.00892996953
남,30,3,광주,경남,자가용,1,여름,229420.0,0.0,3.0,35500.0,24000.0,169920.0,37.4293941934866,127.255138719721,35.2377742104522,128.69189688916
남,30,3,광주,서울,대중교통 등,1,가을,106600.0,0.0,5.0,96600.0,0.0,10000.0,37.4293941934866,127.255138719721,37.566826004661,126.978652258309
남,30,3,광주,전남,대중교통 등,1,가을,10700.0,0.0,2.0,8000.0,0.0,2700.0,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,30,3,광주,전남,자가용,1,가을,98909.0909090909,3.18181818181818,2.27272727272727,58654.5454545455,0.0,40254.5454545455,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,30,3,광주,전남,자가용,1,여름,151400.0,2.0,3.0,53000.0,59000.0,39400.0,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,30,3,대구,부산,대중교통 등,1,가을,299500.0,2.0,3.0,156200.0,110000.0,33300.0,35.8713802646197,128.601805491072,35.1798200522868,129.075087492149
남,30,3,대구,서울,렌탈,0,가을,210344.0,0.0,4.0,42300.0,84644.0,83400.0,35.8713802646197,128.601805491072,37.566826004661,126.978652258309
남,30,3,대구,제주,렌탈,1,여름,1470440.0,1.0,5.0,449000.0,423000.0,598440.0,35.8713802646197,128.601805491072,33.4889179032603,126.498229141199
남,30,3,대전,충북,자가용,1,가을,180000.0,0.0,3.0,70000.0,70000.0,40000.0,36.3505388992836,127.38483484675,36.6353581959954,127.491457326501
남,30,3,부산,경남,대중교통 등,1,가을,252328.0,1.0,3.0,188540.0,44888.0,18900.0,35.1798200522868,129.075087492149,35.2377742104522,128.69189688916
남,30,3,부산,경남,자가용,1,가을,198058.333333333,1.83333333333333,2.83333333333333,160258.333333333,0.0,37800.0,35.1798200522868,129.075087492149,35.2377742104522,128.69189688916
남,30,3,부산,경북,자가용,1,여름,121000.0,2.0,3.0,51000.0,0.0,70000.0,35.1798200522868,129.075087492149,36.5759962255808,128.505799255401
남,30,3,부산,서울,대중교통 등,1,가을,95100.0,0.0,2.0,50800.0,0.0,44300.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
남,30,3,부산,충북,자가용,1,가을,179500.0,3.0,2.0,71500.0,0.0,108000.0,35.1798200522868,129.075087492149,36.6353581959954,127.491457326501
남,30,3,서울,강원,대중교통 등,1,가을,178620.0,0.4,2.6,93580.0,43600.0,41440.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,30,3,서울,강원,자가용,0,가을,409100.0,1.0,3.0,262100.0,97000.0,50000.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,30,3,서울,강원,자가용,1,가을,218515.517241379,1.06896551724138,3.0,155591.379310345,0.0,62924.1379310345,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,30,3,서울,경기,대중교통 등,1,가을,105900.0,1.0,2.0,97500.0,0.0,8400.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,3,서울,경기,렌탈,1,가을,691775.0,1.0,3.0,117600.0,182000.0,392175.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,3,서울,경기,자가용,1,가을,139606.097560976,1.29268292682927,3.0,73020.7317073171,39585.3658536585,27000.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,30,3,서울,대전,자가용,1,가을,90500.0,1.0,2.0,35500.0,0.0,55000.0,37.566826004661,126.978652258309,36.3505388992836,127.38483484675
남,30,3,서울,인천,대중교통 등,1,가을,264452.380952381,0.0,3.9047619047619,145714.285714286,104357.142857143,14380.9523809524,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
남,30,3,서울,인천,자가용,1,가을,508300.0,2.0,2.0,505000.0,0.0,3300.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
남,30,3,서울,전남,대중교통 등,1,가을,173750.0,0.0,4.0,23000.0,0.0,150750.0,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
남,30,3,서울,전북,대중교통 등,0,가을,33650.0,0.0,2.0,0.0,0.0,33650.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
남,30,3,서울,전북,대중교통 등,1,가을,167200.0,0.0,3.0,51000.0,70000.0,46200.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
남,30,3,서울,전북,대중교통 등,1,여름,73500.0,1.0,2.0,67000.0,0.0,6500.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
남,30,3,서울,제주,대중교통 등,1,가을,587900.0,1.0,5.0,326500.0,0.0,261400.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,30,3,서울,제주,렌탈,1,가을,1636772.60273973,1.54794520547945,5.0958904109589,511664.383561644,237315.068493151,887793.150684932,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,30,3,서울,제주,자가용,1,가을,930570.0,1.0,6.0,286170.0,330000.0,314400.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,30,3,서울,충남,자가용,1,여름,422105.0,2.0,3.0,209320.0,86985.0,125800.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
남,30,3,서울,충북,자가용,1,가을,322142.857142857,4.71428571428571,3.0,171000.0,97142.8571428571,54000.0,37.566826004661,126.978652258309,36.6353581959954,127.491457326501
남,30,3,세종,대전,자가용,1,가을,47900.0,0.0,2.0,46200.0,0.0,1700.0,36.4800649113762,127.289195324698,36.3505388992836,127.38483484675
남,30,3,세종,서울,대중교통 등,1,여름,172640.0,1.0,3.0,117290.0,0.0,55350.0,36.4800649113762,127.289195324698,37.566826004661,126.978652258309
남,30,3,울산,경북,자가용,1,가을,88800.0,1.0,2.0,73200.0,0.0,15600.0,35.5395955247058,129.311603446508,36.5759962255808,128.505799255401
남,30,3,인천,경기,대중교통 등,1,가을,234950.0,1.0,2.0,200050.0,0.0,34900.0,37.4560044656444,126.705258070068,37.2749769872425,127.00892996953
남,30,3,전남,전남,자가용,1,가을,100880.0,1.0,3.0,82130.0,0.0,18750.0,34.8160821478848,126.462788333376,34.8160821478848,126.462788333376
남,30,3,전남,충남,자가용,1,여름,1037000.0,4.0,3.0,754100.0,235000.0,47900.0,34.8160821478848,126.462788333376,36.6588292532864,126.672776193822
남,30,3,전북,제주,렌탈,1,가을,729800.0,1.0,6.0,233800.0,268000.0,228000.0,35.8201963639272,127.108976712011,33.4889179032603,126.498229141199
남,30,3,전북,충남,자가용,1,가을,26500.0,0.0,2.0,6500.0,0.0,20000.0,35.8201963639272,127.108976712011,36.6588292532864,126.672776193822
남,30,3,제주,서울,자가용,1,여름,1602400.0,1.0,4.0,142800.0,1325000.0,134600.0,33.4889179032603,126.498229141199,37.566826004661,126.978652258309
남,30,3,제주,제주,대중교통 등,0,가을,72450.0,0.833333333333333,2.83333333333333,39583.3333333333,30750.0,2116.66666666667,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,3,제주,제주,자가용,0,가을,266200.0,1.0,3.0,83000.0,123200.0,60000.0,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,3,제주,제주,자가용,1,가을,368278.888888889,0.222222222222222,3.55555555555556,201204.444444444,26444.4444444444,140630.0,33.4889179032603,126.498229141199,33.4889179032603,126.498229141199
남,30,3,충남,전북,렌탈,0,가을,311140.0,3.0,3.0,65160.0,70000.0,175980.0,36.6588292532864,126.672776193822,35.8201963639272,127.108976712011
남,30,3,충남,충남,자가용,1,가을,272428.571428571,2.57142857142857,2.57142857142857,73857.1428571429,171428.571428571,27142.8571428571,36.6588292532864,126.672776193822,36.6588292532864,126.672776193822
남,30,4,강원,강원,자가용,0,가을,691500.0,7.0,3.0,60500.0,430000.0,201000.0,37.8853257858209,127.729829010354,37.8853257858209,127.729829010354
남,30,4,강원,강원,자가용,1,가을,39050.0,0.0,2.0,8000.0,0.0,31050.0,37.8853257858209,127.729829010354,37.8853257858209,127.729829010354
남,30,4,강원,경기,자가용,1,가을,149100.0,0.0,3.0,98800.0,0.0,50300.0,37.8853257858209,127.729829010354,37.2749769872425,127.00892996953
남,30,4,강원,경남,자가용,1,가을,341940.0,0.0,4.0,100220.0,141720.0,100000.0,37.8853257858209,127.729829010354,35.2377742104522,128.69189688916
남,30,4,강원,경북,자가용,1,여름,689330.0,7.0,4.0,470130.0,80000.0,139200.0,37.8853257858209,127.729829010354,36.5759962255808,128.505799255401
남,30,4,강원,제주,렌탈,1,가을,227486.0,0.0,5.0,11000.0,25000.0,191486.0,37.8853257858209,127.729829010354,33.4889179032603,126.498229141199
남,30,4,경기,강원,대중교통 등,0,여름,188200.0,1.0,3.0,179500.0,0.0,8700.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,4,경기,강원,대중교통 등,1,가을,37242.8571428571,0.0,2.0,33342.8571428571,0.0,3900.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,4,경기,강원,대중교통 등,1,여름,115960.0,1.0,4.0,102560.0,0.0,13400.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,4,경기,강원,자가용,0,가을,184790.0,2.0,3.0,104790.0,30000.0,50000.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,4,경기,강원,자가용,1,가을,376105.084745763,9.1864406779661,2.32203389830508,246949.152542373,54755.9322033898,74400.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,4,경기,강원,자가용,1,여름,393925.25,4.475,3.525,138970.0,187562.5,67392.75,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,30,4,경기,경기,대중교통 등,1,가을,172420.0,0.633333333333333,2.86666666666667,130550.0,24826.6666666667,17043.3333333333,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,4,경기,경기,자가용,0,가을,265007.272727273,1.36363636363636,2.90909090909091,113072.727272727,123570.909090909,28363.6363636364,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,4,경기,경기,자가용,1,가을,538685.363128492,3.79888268156425,2.94972067039106,325572.51396648,166821.229050279,46291.6201117318,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,4,경기,경기,자가용,1,여름,819379.756097561,4.80487804878049,4.75609756097561,218404.146341463,510439.024390244,90536.5853658537,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,30,4,경기,경남,자가용,1,가을,356187.0,2.0,3.0,34600.0,71887.0,249700.0,37.2749769872425,127.00892996953,35.2377742104522,128.69189688916
남,30,4,경기,경북,렌탈,1,여름,289760.0,1.0,2.0,49400.0,0.0,240360.0,37.2749769872425,127.00892996953,36.5759962255808,128.505799255401
남,30,4,경기,광주,대중교통 등,1,가을,341898.307692308,0.153846153846154,3.92307692307692,98553.8461538462,114963.692307692,128380.769230769,37.2749769872425,127.00892996953,37.4293941934866,127.255138719721
남,30,4,경기,광주,자가용,1,가을,33000.0,1.0,2.0,28000.0,0.0,5000.0,37.2749769872425,127.00892996953,37.4293941934866,127.255138719721
남,30,4,경기,부산,대중교통 등,1,가을,425800.0,1.0,3.0,202250.0,73000.0,150550.0,37.2749769872425,127.00892996953,35.1798200522868,129.075087492149
남,30,4,경기,서울,대중교통 등,0,가을,237700.0,0.8,2.2,221760.0,4000.0,11940.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,4,경기,서울,대중교통 등,1,가을,1030268.27777778,0.722222222222222,3.55555555555556,988741.666666667,28601.6111111111,12925.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,4,경기,서울,자가용,1,가을,227244.060606061,1.60606060606061,2.84848484848485,108324.545454545,106458.181818182,12461.3333333333,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,4,경기,서울,자가용,1,여름,490308.0,1.0,4.0,86100.0,351808.0,52400.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,30,4,경기,인천,자가용,0,가을,49000.0,0.0,2.0,0.0,0.0,49000.0,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,30,4,경기,인천,자가용,1,가을,91913.5454545455,1.09090909090909,2.31818181818182,44072.7272727273,1363.63636363636,46477.1818181818,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,30,4,경기,인천,자가용,1,여름,51000.0,1.0,2.0,51000.0,0.0,0.0,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,30,4,경기,전남,렌탈,1,가을,316000.0,1.0,3.0,143000.0,0.0,173000.0,37.2749769872425,127.00892996953,34.8160821478848,126.462788333376
남,30,4,경기,전북,대중교통 등,1,가을,104400.0,0.0,3.0,54700.0,0.0,49700.0,37.2749769872425,127.00892996953,35.8201963639272,127.108976712011
남,30,4,경기,전북,자가용,1,가을,162600.0,1.0,4.0,69600.0,0.0,93000.0,37.2749769872425,127.00892996953,35.8201963639272,127.108976712011
남,30,4,경기,전북,자가용,1,여름,364620.975609756,2.53658536585366,3.0,223229.268292683,101879.512195122,39512.1951219512,37.2749769872425,127.00892996953,35.8201963639272,127.108976712011
남,30,4,경기,제주,렌탈,1,가을,1710594.48152296,2.6942889137738,5.58566629339306,686193.729003359,276565.142217245,747835.610302352,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,4,경기,제주,렌탈,1,여름,352612.0,0.0,4.0,143352.0,27000.0,182260.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,4,경기,제주,자가용,1,가을,1180103.75591985,2.16211293260474,5.78324225865209,699094.426229508,178779.599271403,302229.730418944,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,30,4,경기,충남,대중교통 등,0,가을,25000.0,0.0,2.0,18000.0,0.0,7000.0,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,30,4,경기,충남,자가용,1,가을,220035.0,2.03703703703704,2.85185185185185,116257.222222222,39262.962962963,64514.8148148148,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,30,4,경기,충남,자가용,1,여름,231689.0,1.0,3.0,79800.0,99395.0,52494.0,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,30,4,경기,충북,대중교통 등,1,가을,283600.0,1.0,3.0,102600.0,73000.0,108000.0,37.2749769872425,127.00892996953,36.6353581959954,127.491457326501
남,30,4,경기,충북,자가용,1,가을,284259.090909091,0.909090909090909,2.90909090909091,266045.454545455,0.0,18213.6363636364,37.2749769872425,127.00892996953,36.6353581959954,127.491457326501
남,30,4,경기,충북,자가용,1,여름,183000.0,1.0,4.0,63000.0,120000.0,0.0,37.2749769872425,127.00892996953,36.6353581959954,127.491457326501
남,30,4,경남,경남,자가용,0,가을,165500.0,1.0,2.0,115500.0,0.0,50000.0,35.2377742104522,128.69189688916,35.2377742104522,128.69189688916
남,30,4,경남,경남,자가용,1,가을,396150.0,1.0,3.0,85500.0,242650.0,68000.0,35.2377742104522,128.69189688916,35.2377742104522,128.69189688916
남,30,4,경남,경남,자가용,1,여름,146000.0,0.0,2.0,146000.0,0.0,0.0,35.2377742104522,128.69189688916,35.2377742104522,128.69189688916
남,30,4,경남,경북,자가용,1,가을,43600.0,0.0,2.0,10000.0,0.0,33600.0,35.2377742104522,128.69189688916,36.5759962255808,128.505799255401
남,30,4,경남,부산,대중교통 등,1,가을,30933.3333333333,1.66666666666667,2.0,16000.0,0.0,14933.3333333333,35.2377742104522,128.69189688916,35.1798200522868,129.075087492149
남,30,4,경남,부산,자가용,0,가을,72600.0,1.0,2.0,37600.0,0.0,35000.0,35.2377742104522,128.69189688916,35.1798200522868,129.075087492149
남,30,4,경남,부산,자가용,1,가을,70600.0,1.0,2.0,38680.0,0.0,31920.0,35.2377742104522,128.69189688916,35.1798200522868,129.075087492149
남,30,4,경남,서울,대중교통 등,1,가을,370401.0,1.0,4.0,89300.0,110801.0,170300.0,35.2377742104522,128.69189688916,37.566826004661,126.978652258309
남,30,4,경남,서울,자가용,1,가을,111251.0,0.0,3.0,45300.0,0.0,65951.0,35.2377742104522,128.69189688916,37.566826004661,126.978652258309
남,30,4,경남,울산,자가용,0,가을,71400.0,1.0,2.0,64300.0,0.0,7100.0,35.2377742104522,128.69189688916,35.5395955247058,129.311603446508
남,30,4,경남,울산,자가용,1,가을,28000.0,3.0,2.0,28000.0,0.0,0.0,35.2377742104522,128.69189688916,35.5395955247058,129.311603446508
남,30,4,경남,전남,대중교통 등,1,가을,189800.0,1.0,3.0,84500.0,100000.0,5300.0,35.2377742104522,128.69189688916,34.8160821478848,126.462788333376
남,30,4,경남,전남,자가용,0,가을,263277.142857143,0.523809523809524,3.0,181277.142857143,47071.4285714286,34928.5714285714,35.2377742104522,128.69189688916,34.8160821478848,126.462788333376
남,30,4,경남,전남,자가용,1,가을,723609.090909091,2.72727272727273,3.81818181818182,276463.636363636,338909.090909091,108236.363636364,35.2377742104522,128.69189688916,34.8160821478848,126.462788333376
남,30,4,경남,전북,자가용,1,가을,235500.0,0.0,3.0,165500.0,70000.0,0.0,35.2377742104522,128.69189688916,35.8201963639272,127.108976712011
